groupid,url,name,review_id,sentence_id,text,annotation1_Lorena,annotation2_Dora,annotation3_Nika,label_Sara
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,38,4,"Pokušala sam iznijeti što me brinulo, a ona je na moju priču sa podsmijehom odgovarala da si da to tako nije / ne može biti.",negative,negative,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,38,5,"S odgovorima je bila štura, nije išla previše u širinu, zbog čega na kraju s gore spomenutim stavom odgovaranja, nisam išla u daljnja ispitivanja.",negative,negative,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,39,1,"Dok je radila u Studentskoj poliklinici 90-tih godina, bila je odlicna doktorica.",positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,39,2,"No zadnje iskustvo nije bilo nimalo blizu dobrome, a kamoli odlicnome i pritom mislim na strucnost - niti je pomogla savjetom niti djelom.",negative,negative,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,39,3,Otada odlazak dr. Belancic ne preporucam nikome - upravo suprotno - izaberite nekog drugog.,negative,negative,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,40,1,Najbolja doktorica!,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,40,2,Vodila kod nje treću trudnoća i bila prezadovoljna!,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,40,3,Doktorica kod koje ideš bez grča i straha!,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,40,4,"Morala sam obaviti sve pretrage kks,urin,urino kultura,šećer koji sam kontrolirala do kraja trudnoće,briseve dva puta,papa test,kombinirani i anomalijski.",neutral,neutral,neutral,neutral
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,40,5,Svaki put težina i tlak.,negative,negative,neutral,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,40,6,Doktor Zudenigo i sestra Tonka odlično rade svoj posao.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,40,7,"Doktorica pristupačna,brižna,sve objasni i žao mi je što mi nije vodila i prve dvije trudnoće!",positive,negative,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,40,8,Sve pohvale!,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,41,1,Meni sad vodi prvu trudnoću.,neutral,neutral,positive,neutral
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,41,2,"Pedantna, strpljiva, uredna, puna razumijevanja.",positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,41,3,Prvi put me pregled nije bolio.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,41,4,"Jako pristupačna, uvijek nasmijana i stvarno spremna pomoći koliko može.",positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,41,5,Odlična je.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,41,6,Čovjek i liječnik u jednom !,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,42,1,"Uz dužno poštovanje, za trudnoću je puno bitnije kontrolirati tlak, proteine u urinu i ostalo da bi se npr. na vrijeme uočila preeklampsija, negoli brižnost i nježnost o kojoj vi pričate.",negative,negative,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,42,2,"Daleko od toga da su brižni i nježni i susretljivi, no ja vas pitam što vam to znači ako tijekom trudnoće ni ne znate kakav vam je tlak, da li imate proteina u urinu, a sve to može dovesti do smrti bebice.",mixed,negative,mixed,mixed
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,42,3,"Kako ste rekli, zamjetila sam propuste i mane, ali bitne, jako jako bitne.",negative,negative,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,42,4,"Kojoj trudnici je bitnije da neko fino s njom čavrlja, susretljiv je, ako ne obavi bitne stvari za tijek trudnoće?",negative,sarcasm,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,42,5,"Dr. Zudenigo je izvrstan, on svoj posao obavlja odlično, no doktorica je ta koja ""vodi"" tuđu trudnoću.",mixed,mixed,mixed,mixed
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,42,6,"S tim da od svih posjeta koje sam bila, nje nije bilo više od 50%, već dr. Zudenigo i sestra.",negative,negative,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,42,7,Svatko ima pravo na svoje mišljenje.,positive,neutral,neutral,neutral
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,42,8,"Za obavit color Doppler da, za vođenje trudnoće nikako ne.",mixed,mixed,mixed,mixed
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,42,9,"Ako ne promjeni način vođenja trudnoće i ne obuhvati sve ove stvari i više u svaki pregled, nijedna trudnica ne može biti mirna.",negative,negative,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,42,10,"Ako može, super, svaka joj čast.",neutral,sarcasm,sarcasm,sarcasm
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,43,1,"Uz duzno postovanje i bez losih namjera, ja bih samo komentirala kako sam i ja vodila trudnocu kod doktorice Belak, tj.",neutral,neutral,neutral,neutral
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,43,2,kod primariusa koji zajedno radi sa doktoricom.,neutral,neutral,neutral,neutral
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,43,3,pa bih iznijela svoje iskustvo.,neutral,neutral,neutral,neutral
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,43,4,"Vi ste mozda zamijetili neke mane i propuste, ali ja bih se vise osvrnula na ove pozitivne strane.",positive,mixed,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,43,5,"A to je duzina cekanja (odnosno ne cekanja valjda ni minute kad se dodje), veeelika pristupacnost prema svakom pacijentu, briznost i izrazita njeznost pri pregledu.",positive,neutral,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,43,6,"o samoj strucnosti da ne pricam jer doktorica stvarno ima puno iskustva u radu s pacijentima, a jos u kombinaciji sa doktorom Zudenigom koji je primarius na sv.",positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,43,7,"Duhu (i iz bliskih izvora znam da je sjajan dijagnosticar), mislim da je to stvarno top kombinacija.",positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,43,8,Tako da mislim da svaka trudnica moze biti stvarno sigurna i mirna da je u pravim rukama i da nece biti nikakvih propusta. :),positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,44,1,Samo rijeci hvale za ovu doktoricu.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,45,1,"Kao ginekologica za preporuku, ja sam na pregledu bila dvaput.",positive,neutral,neutral,neutral
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,45,2,"Ljubazna, odgovori na pitanja, ugodan pregled.",positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,45,3,"Sestra je draga, isto odgovori na pitanja, da savjet.",positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,45,4,No ne bih preporučila za vođenje trudnoće.,negative,negative,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,45,5,Da ponovno ostanem trudna ne bih tamo vodila trudnoću.,negative,negative,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,45,6,Jer to ni nije bilo vođenje trudnoće.,negative,negative,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,45,7,"Niti mjerenje tlaka, niti težine, niti proteina iz urina, niti mi je bio uzet papa test, niti bilo kakav bris tijekom trudnoće.",negative,negative,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,45,8,Ona niti ne pregledava trudnice već to radi doktor (primarijus sa sv.Duha).,negative,neutral,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,45,9,"Dakle, jedino svaki put je bio color doppler.",negative,neutral,neutral,neutral
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,45,10,"Kako je trudnoća odmicala, u razgovoru sa prijateljima i obitelji sam shvatila kako drugi ginekolozi vode trudnoću.",neutral,mixed,neutral,neutral
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,45,11,Sve ove stvari su minimum i kod socijalne ginekologice.,negative,negative,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,46,1,"Citam puno komentara o spremnosti na pomoc i odgovaranju na pitanja, medjutim ja to nisam dozivjela.",negative,mixed,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,46,2,Doktorica je ignorirala sto joj govorim dok sam joj ja pokusavala objasniti situaciju i nisam dobila nikakve odgovore vec me odmah s vrata napala zasto zelim platiti pretragu i zasto nisam dosla s uputnicom od svog ginekologa kako ne bi platila.,negative,negative,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,46,3,"Odgovorila sam joj na to pitanje, iako je to moj je osobni odabir sto sam htjela u ovom trenutku to sto prije obaviti i platiti jer mi otvaranje kartona stvara komplikaciju iz određenih razloga.",neutral,negative,neutral,neutral
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,46,4,"Doktorica je medjutim nastavila pricati o novcima ostatak pregleda te mi nije ni ostavila mogućnost da je pitam nešto što se tiče moje situacije, ne ekonomske, nego one zbog koje sam došla.",negative,negative,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,46,5,"Razumijem savjet za otvaranjem kartona kako bi se smanjili troskovi, no dovoljno je reci jednom i pustiti me da radim po vlastitom nahođenju umjesto stvoriti da se osjecam nelagodno jer sam dosla obaviti pretragu.",negative,negative,negative,negative
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,46,6,"Sestra je ljubazna, no ovo je prvi i zadnji put.",mixed,positive,mixed,mixed
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,47,1,Toliko jedna divna i predivna žena da to nema nigdje.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,47,2,Sve pohvale za moju dragu doktoricu koja strucno obavlja svoj posao.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,48,1,Kod doktorice Belak odlazim već 6 godina.,positive,neutral,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,48,2,"Doktorica je izrazito profesionalna, stručna, pristojna, draga - doktorica u pravom smislu te riječi.",positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,48,3,Uvije spremna pomoći i dati savjet oko stvari koje nisu usko povezane za njezinom granom medicine.,positive,neutral,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,48,4,Divna žena koja zna kako se cijeni druga žena i pregled kod nje je bez ikakvog stresa.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,48,5,Imate taj pravi osjećaj da ste u pravim rukama.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,48,6,"Lijepi pozdrav, Anja Vrbanac",positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,49,1,Doktorica je izuzetno ljubazna i strucna.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,49,2,Definitivno za svaku preporuku.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,50,1,"Kod doktorice odlazim vec tri godine i mogu reci sve najbolje o njoj, vrlo strucna, profesionalna u odnosu prema pacjentu a opet topla da se ne osjecas kao stvar ili broj.",positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,50,2,"Vrlo ljubazna, zna posao, cijene su joj pristupacne nalazi nikad ne kadbe, dostupna je i povezana s pacijentima.",positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,50,3,Jednom sam ju zabunom nazvala na mobitel umjesto sestru i bila je vrlo ljubazna i uputila me na dogovor oko rasporeda termina sa sestrom.,positive,mixed,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,50,4,"Dakle radi se o doktorici koja je dostupna za pvijente i nakon radnog vremena, sto ja iznimno cijenim ali sto narsvno ne znaci da to treba zloupotrebljavati.",positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,50,5,"Sve u svemu izvrsna foktorics profesionalna u odnosu sa pacijentom, vrlo strucna i odgovorna.",positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,50,6,Sestra vrlo ljubazna i draga.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,51,1,Jako ljubazna doktorica.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,51,2,"Samo se moze reci sve najbolje, sretna sam sto sam bila kod nje i dobila jasne savjete.",positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,51,3,Zna objasniti i smiriti osobu.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,51,4,U buduce cu ici i dalje kod nje.,positive,neutral,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,51,5,Puno joj hvala za sve kao i ljubaznoj sestri Antoniji.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,52,1,Pozdrav.,neutral,mixed,neutral,neutral
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,52,2,znaci do sada nisam ocjenjivala nikoga ali ovaj put moram.,neutral,negative,neutral,neutral
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,52,3,doktorica je preporuka svima.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,52,4,svako pitanje koje vas muci ona ce rijesiti i naci odgovor.,positive,neutral,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,52,5,super zadovoljna,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,53,1,Doktorica je predivna.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,53,2,ovakvu razinu usluge jos nisam dozivila kod nas.,positive,mixed,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,53,3,Imala sam osjecaj ko da me mama pregledava.,positive,negative,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,53,4,"Jako je njezna,sve objasnjava i sve ju zanima.",positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,53,5,nikad nisam mislila da odlazak ginekologu moze biti ovako opusten.,positive,negative,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,54,1,Imam samo riječi hvale za doktoricu i jako ljubaznu sestru.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,54,2,Svaka čast!,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,54,3,Jako ugodna atmosfera i definitivno se ponovo vraćam tamo.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,55,1,Dr. Belak je predivna osoba i doktorica.,positive,positive,positive,positive
3,https://najdoktor.com/Snje%C5%BEana-Belak/d16900,Snježana Belak,55,2,"Ljubazna,njezna,draga,veoma profesionalna.",positive,positive,positive,positive
